place,magnitude,longitude,latitude,depth_km,time,year,month,day,energy_index,depth_score,frequency_index,mag_variability,composite_score
"5 km WSW of Rawalpindi, Pakistan",4.6,72.998,33.5732,32.11,2017-08-27 12:24:52.510,2017,8,27,0.2558139534883721,0.10179486453389952,0.020987654320987655,0.3916097421235422,0.17897197475318335
"34 km SSW of Ashk?sham, Afghanistan",5.1,71.3353,36.4191,110.81,2017-08-25 07:27:11.940,2017,8,25,0.3720930232558135,0.023705683800349577,0.9265432098765432,0.40714231463383865,0.4288661287538337
"61 km SSE of Gilgit, Pakistan",4.6,74.5783,35.4065,49.61,2017-08-23 20:58:45.210,2017,8,23,0.2558139534883721,0.06343310727065121,0.030864197530864196,0.40722438736856004,0.17419286802659306
"63 km WNW of Monywa, Myanmar",4.0,94.6127,22.4087,109.87,2017-08-23 17:21:17.480,2017,8,23,0.11627906976744162,0.023984224794265492,0.08271604938271604,0.4177065688407216,0.13002872828895817
"30 km W of Ashk?sham, Afghanistan",4.1,71.1895,36.6947,215.57,2017-08-23 05:35:46.510,2017,8,23,0.13953488372092981,0.007813905121723674,0.9814814814814814,0.4177065688407216,0.3588170412792349
"25 km ENE of Dipayal, Nepal",4.6,81.1558,29.3871,10.0,2017-08-22 00:50:35.830,2017,8,22,0.2558139534883721,0.3247886905645809,0.03950617283950617,0.4056518683073237,0.24145637981805054
"44 km SSE of Kod?ri??, Nepal",4.5,86.1237,27.5881,10.0,2017-08-21 12:03:13.970,2017,8,21,0.23255813953488325,0.3247886905645809,0.17469135802469135,0.3865420925208539,0.2642466748626553
"215 km WSW of Qamdo, China",4.4,95.0948,30.3971,10.0,2017-08-21 09:18:34.330,2017,8,21,0.20930232558139528,0.3247886905645809,0.07901234567901234,0.38632589355963687,0.2321549570483322
"216 km N of Shi Yomi, India",4.6,94.704,30.4658,10.0,2017-08-21 01:14:35.080,2017,8,21,0.2558139534883721,0.3247886905645809,0.07530864197530864,0.38698492278729035,0.24760695527399615
"210 km NNE of Shi Yomi, India",4.9,94.9281,30.3667,10.0,2017-08-21 01:12:14.320,2017,8,21,0.3255813953488369,0.3247886905645809,0.07592592592592592,0.3871575971994916,0.27220578207464335
"16 km SSE of Mawlaik, Myanmar",4.0,94.4598,23.4984,89.38,2017-08-21 00:45:19.650,2017,8,21,0.11627906976744162,0.03149546301979974,0.12407407407407407,0.3999792966098351,0.13958695318354827
"34 km NNW of M?lvan, India",4.1,73.3863,16.3657,10.0,2017-08-19 16:52:26.120,2017,8,19,0.13953488372092981,0.3247886905645809,0.001234567901234568,0.3942039165789705,0.18947361140562488
"31 km WSW of Ashk?sham, Afghanistan",4.2,71.2067,36.5765,232.94,2017-08-18 19:53:11.880,2017,8,18,0.16279069767441845,0.00655453612179715,0.9703703703703703,0.3979585252240801,0.3609017495927004
"15 km S of Zunheboto, India",4.6,94.5263,25.8288,61.1,2017-08-17 07:38:33.100,2017,8,17,0.2558139534883721,0.05000397184252986,0.030864197530864196,0.3979585252240801,0.16944570484789076
"36 km NNE of Chamba, India",4.4,76.2437,32.8724,44.78,2017-08-16 03:26:53.080,2017,8,16,0.20930232558139528,0.07109067712875908,0.034567901234567905,0.3982208612920858,0.15940358773813296
"209 km NNE of Shi Yomi, India",4.2,95.0857,30.3157,10.0,2017-08-14 07:58:29.860,2017,8,14,0.16279069767441845,0.3247886905645809,0.07839506172839505,0.399216166171933,0.21765510718508035
"27 km NW of B?z?rak, Afghanistan",4.5,69.3194,35.5015,96.73,2017-08-14 06:07:25.360,2017,8,14,0.23255813953488325,0.02843883165163822,0.09444444444444444,0.3983047723421225,0.17186188371254818
"215 km WSW of Qamdo, China",4.2,95.0448,30.5084,39.61,2017-08-12 17:46:39.820,2017,8,12,0.16279069767441845,0.08130566199659699,0.0765432098765432,0.40051157975601354,0.15651569911773355
"206 km NNE of Shi Yomi, India",5.0,94.8528,30.3422,28.2,2017-08-12 17:10:01.370,2017,8,12,0.3488372093023251,0.11665048130926862,0.07592592592592592,0.4151083232009983,0.23250337354476214
"29 km W of Ashk?sham, Afghanistan",4.0,71.2096,36.7289,181.19,2017-08-12 05:53:09.020,2017,8,12,0.11627906976744162,0.011014561142098518,0.9888888888888888,0.42489517315871567,0.35440781290015877
"214 km N of Bamboo Flat, India",4.5,92.8043,13.639,25.23,2017-08-11 03:34:53.600,2017,8,11,0.23255813953488325,0.13089445850250647,0.06481481481481481,0.41429239952594193,0.19246652709543074
"77 km SE of Nagqu, China",4.2,92.7061,31.0571,29.39,2017-08-11 02:40:35.890,2017,8,11,0.16279069767441845,0.11172453842183812,0.01111111111111111,0.41429239952594193,0.14982951649817505
"28 km ESE of Farkh?r, Afghanistan",4.0,70.1695,36.5105,216.92,2017-08-10 22:58:44.470,2017,8,10,0.11627906976744162,0.007708831344646136,0.861111111111111,0.4216085927318856,0.3211439489423267
"25 km WSW of Ashk?sham, Afghanistan",4.5,71.2899,36.568,83.48,2017-08-10 17:30:29.130,2017,8,10,0.23255813953488325,0.03433391617910566,0.9635802469135801,0.4214599453370979,0.39409288141094523
"35 km SSW of Khorugh, Tajikistan",4.2,71.4173,37.1895,108.39,2017-08-10 15:54:47.430,2017,8,10,0.16279069767441845,0.024432480687429467,0.8506172839506172,0.42391088909679125,0.33932581871007683
"27 km NW of B?z?rak, Afghanistan",4.4,69.2954,35.4795,104.39,2017-08-10 05:29:46.850,2017,8,10,0.20930232558139528,0.02570697800819402,0.08518518518518518,0.42391088909679125,0.16456548811635183
"12 km WSW of Chur?ch?ndpur, India",4.2,93.5456,24.3109,62.84,2017-08-08 00:35:38.010,2017,8,8,0.16279069767441845,0.04839176510370995,0.05925925925925926,0.4269743513192684,0.14793565297467903
"243 km WNW of Qamdo, China",4.4,94.7338,31.799,32.5,2017-08-07 13:12:36.150,2017,8,7,0.20930232558139528,0.1005032986001063,0.0154320987654321,0.4270037010060596,0.1662902184457819
"51 km NNW of Sabang, Indonesia",4.8,95.1161,6.3104,36.71,2017-08-06 03:48:35.660,2017,8,6,0.3023255813953487,0.08826173991909057,0.06419753086419752,0.4181064029217753,0.20664473162246036
"62 km SSW of Jurm, Afghanistan",4.2,70.5144,36.3686,133.09,2017-08-05 22:24:11.870,2017,8,5,0.16279069767441845,0.018246922416690056,0.9080246913580247,0.4209442279668452,0.3516862818247519
"34 km SSE of Jurm, Afghanistan",4.7,70.9333,36.5673,193.5,2017-08-04 18:51:41.150,2017,8,4,0.2790697674418601,0.009738504731135295,0.9549382716049382,0.42402912382085417,0.4024479812617975
"5 km WSW of Chur?ch?ndpur, India",5.1,93.6199,24.3214,53.23,2017-08-02 18:18:08.620,2017,8,2,0.3720930232558135,0.05858816517280357,0.06666666666666667,0.43858608735091853,0.22733417920204002
"33 km E of Sho‘rchi, Uzbekistan",4.6,68.1623,37.9536,10.0,2017-07-30 20:56:09.540,2017,7,30,0.2558139534883721,0.3247886905645809,0.011728395061728394,0.4394614715697282,0.23958337586296677
"17 km NW of H?j?ganj, Bangladesh",4.4,90.7422,23.3761,10.0,2017-07-25 09:09:01.960,2017,7,25,0.20930232558139528,0.3247886905645809,0.004320987654320987,0.43858608735091853,0.22132114661085162
"77 km ENE of Khorugh, Tajikistan",4.1,72.3825,37.7105,181.45,2017-07-22 23:26:08.280,2017,7,22,0.13953488372092981,0.010985829469642978,0.24320987654320989,0.44144366516782624,0.17860268558071257
"73 km SSE of Phek, India",4.0,94.8989,25.1098,68.66,2017-07-22 20:06:47.850,2017,7,22,0.11627906976744162,0.04358444990148163,0.08086419753086418,0.44798142240148164,0.13900704963691327
"18 km SSE of Jurm, Afghanistan",4.7,70.9118,36.7124,265.93,2017-07-22 08:44:24.960,2017,7,22,0.2790697674418601,0.004613934429068512,0.9814814814814814,0.44984251396943403,0.4116746496777036
"66 km S of Jurm, Afghanistan",4.3,70.8581,36.2649,109.71,2017-07-21 08:13:37.470,2017,7,21,0.18604651162790664,0.024032107099048343,0.8987654320987654,0.4450625798999244,0.36257505085420944
"21 km S of Dharmanagar, India",4.4,92.2002,24.1789,38.77,2017-07-21 00:23:42.350,2017,7,21,0.20930232558139528,0.08321616035096284,0.011728395061728394,0.44512827664246246,0.16376119430303054
"173 km WNW of Qamdo, China",4.1,95.4825,31.6987,10.0,2017-07-20 09:26:15.130,2017,7,20,0.13953488372092981,0.3247886905645809,0.012962962962962963,0.43634207940873826,0.19872643459552214
"42 km WNW of Khand?d, Afghanistan",4.2,71.8972,37.1346,202.37,2017-07-20 05:02:11.520,2017,7,20,0.16279069767441845,0.008914797102986519,0.6771604938271605,0.4376421419400012,0.29414188820958337
"62 km S of Jurm, Afghanistan",5.0,70.92,36.3061,112.57,2017-07-19 13:59:38.800,2017,7,19,0.3488372093023251,0.023196558877937805,0.9024691358024691,0.44256831606940406,0.4198946943363261
"Hindu Kush region, Afghanistan",4.2,70.1673,34.3028,37.66,2017-07-19 09:11:11.950,2017,7,19,0.16279069767441845,0.08586808695683039,0.029012345679012348,0.4450156477172905,0.15244919950260072
"northern Qinghai, China",4.6,91.854,37.6559,10.0,2017-07-18 13:21:13.270,2017,7,18,0.2558139534883721,0.3247886905645809,0.00308641975308642,0.4357672893821839,0.23686875470767466
"110 km SE of Phek, India",4.3,95.1618,24.8683,122.77,2017-07-17 20:20:25.590,2017,7,17,0.18604651162790664,0.02053106851061621,0.08888888888888888,0.43487486344495146,0.1577024979363863
"117 km NE of Sittwe, Myanmar",4.6,93.5667,20.9992,46.16,2017-07-17 13:23:00.400,2017,7,17,0.2558139534883721,0.06874274540381761,0.020370370370370372,0.429345175519483,0.17621493899239965
"63 km E of Khorugh, Tajikistan",4.1,72.2694,37.5231,207.39,2017-07-17 00:28:25.480,2017,7,17,0.13953488372092981,0.008479690257343764,0.2845679012345679,0.429345175519483,0.1865008835032258
"40 km NE of Shwebo, Myanmar",4.2,95.9721,22.832,9.04,2017-07-15 21:13:58.670,2017,7,15,0.16279069767441845,0.3567188287034808,0.02160493827160494,0.431063864241983,0.21621726556611534
"161 km ENE of Burang, China",4.6,82.7985,30.6609,51.53,2017-07-15 16:56:18.150,2017,7,15,0.2558139534883721,0.06078025263701773,0.006172839506172839,0.4280979828322771,0.17048785418156945
"6 km W of Dailekh, Nepal",4.3,81.6418,28.8507,27.7,2017-07-15 16:35:28.630,2017,7,15,0.18604651162790664,0.11884208093959413,0.03518518518518519,0.4270134837867067,0.16767511816896816
"54 km SSE of Jurm, Afghanistan",4.1,70.9676,36.3829,126.82,2017-07-15 10:57:27.630,2017,7,15,0.13953488372092981,0.019590702807070398,0.9080246913580247,0.4296952962300184,0.34519535227810194
"64 km SE of Farkh?r, Afghanistan",4.1,70.3672,36.1653,105.59,2017-07-14 19:41:06.020,2017,7,14,0.13953488372092981,0.025314584926520965,0.8635802469135802,0.40877041936593445,0.33237648016724086
"277 km SW of Mawlamyinegyunn, Myanmar",4.2,93.7029,14.384,37.99,2017-07-13 22:18:37.040,2017,7,13,0.16279069767441845,0.08506390408785573,0.033950617283950615,0.4077881902667226,0.14789860306900643
"19 km SE of Mawlaik, Myanmar",4.8,94.5573,23.5329,89.22,2017-07-13 05:03:31.770,2017,7,13,0.3023255813953487,0.03156754069746095,0.12345679012345678,0.4094239296462741,0.2059836256405426
"244 km SSE of Port Blair, India",4.3,93.9746,9.8244,10.0,2017-07-12 22:33:37.170,2017,7,12,0.18604651162790664,0.3247886905645809,0.13827160493827162,0.4055282755958875,0.24171059428486358
"185 km SE of Port Blair, India",4.5,93.8907,10.4269,42.73,2017-07-10 10:44:46.240,2017,7,10,0.23255813953488325,0.07485212075854084,0.09814814814814814,0.4038871017061238,0.18522848131979994
"112 km NNE of P?sigh?t, India",4.5,95.7052,29.0249,19.48,2017-07-09 07:59:49.770,2017,7,9,0.23255813953488325,0.17021283383698138,0.012962962962962963,0.4038871017061238,0.1877723632931138
"31 km NE of Baffa, Pakistan",4.7,73.4405,34.6598,22.29,2017-07-08 10:12:31.400,2017,7,8,0.2790697674418601,0.14857255554687435,0.029012345679012348,0.4087295402799411,0.20338007495311386
"25 km WSW of Ashk?sham, Afghanistan",4.3,71.2784,36.577,94.83,2017-07-08 00:14:04.300,2017,7,8,0.18604651162790664,0.029184044229471892,0.965432098765432,0.40697811951111285,0.3748170327451602
"34 km NE of B?z?rak, Afghanistan",4.3,69.7996,35.5214,99.44,2017-07-05 04:31:37.820,2017,7,5,0.18604651162790664,0.02742470860978763,0.13580246913580246,0.3934508187668355,0.16494069632119016
"66 km N of Khand?d, Afghanistan",4.1,72.3311,37.5461,214.47,2017-07-04 22:36:22.170,2017,7,4,0.13953488372092981,0.00790049428426348,0.2740740740740741,0.38994212741281115,0.17782217050383148
"25 km ESE of Farkh?r, Afghanistan",4.2,70.1215,36.4769,231.56,2017-07-03 09:30:53.840,2017,7,3,0.16279069767441845,0.006647710294305885,0.8339506172839506,0.38745959225102794,0.3252452649182648
"39 km SSE of Jurm, Afghanistan",4.1,70.9541,36.5249,161.75,2017-07-02 13:24:27.420,2017,7,2,0.13953488372092981,0.013422839538698788,0.9475308641975309,0.38994212741281115,0.34756695434830454
"217 km WNW of Qamdo, China",4.3,95.0788,31.9019,13.94,2017-07-02 13:01:49.990,2017,7,2,0.18604651162790664,0.23672256268895686,0.0154320987654321,0.38758894667002836,0.1862932864338688
"69 km E of Khorugh, Tajikistan",4.0,72.3209,37.6137,197.01,2017-07-02 08:51:43.000,2017,7,2,0.11627906976744162,0.009403727163684412,0.2654320987654321,0.3948497971080068,0.1686341004670847
"69 km ESE of W?ngjing, India",4.9,94.7001,24.3592,83.62,2017-07-02 05:27:45.280,2017,7,2,0.3255813953488369,0.03426197839239953,0.1191358024691358,0.4077472127064255,0.21346501549344055
"59 km NNE of Janakpur, Nepal",4.8,86.1159,27.2384,10.0,2017-07-02 01:58:27.200,2017,7,2,0.3023255813953487,0.3247886905645809,0.16419753086419753,0.4158724255857677,0.2904413726834318
"38 km NE of Mawlaik, Myanmar",4.6,94.7107,23.8429,89.67,2017-07-01 07:01:14.640,2017,7,1,0.2558139534883721,0.031365470606184956,0.12160493827160493,0.41627402137785036,0.19021858914705525
"27 km S of Jurm, Afghanistan",4.2,70.8726,36.6152,223.59,2017-07-01 05:28:28.540,2017,7,1,0.16279069767441845,0.007208227372950489,0.9604938271604938,0.3987240627075422,0.35871086722553885
"36 km SSE of Jurm, Afghanistan",4.9,70.9306,36.5451,188.61,2017-06-28 03:50:42.500,2017,6,28,0.3255813953488369,0.01022556642814742,0.9481481481481481,0.4046207755200916,0.4142400333441805
"48 km NE of Mawlaik, Myanmar",4.4,94.7144,23.974,93.17,2017-06-27 09:37:36.890,2017,6,27,0.20930232558139528,0.029859738119494945,0.12530864197530864,0.4040525529299026,0.17265579191667463
"36 km S of Jurm, Afghanistan",4.2,70.8425,36.5379,220.49,2017-06-26 16:44:12.940,2017,6,26,0.16279069767441845,0.007437141775485738,0.9388888888888888,0.4040525529299026,0.35416613479162545
"southern Xinjiang, China",4.4,83.701,36.4998,10.0,2017-06-26 07:35:53.500,2017,6,26,0.20930232558139528,0.3247886905645809,0.01111111111111111,0.39577970210904906,0.2165977196887687
"49 km SSW of Jurm, Afghanistan",5.2,70.6732,36.4357,207.15,2017-06-25 23:30:40.200,2017,6,25,0.3953488372093019,0.008500014478602,0.9216049382716048,0.4271210795855455,0.4349664931486392
"120 km WNW of Sabang, Indonesia",4.5,94.2975,6.2687,83.56,2017-06-25 15:44:16.860,2017,6,25,0.23255813953488325,0.034292779704507254,0.08209876543209876,0.4250917564824376,0.17425699859372626
"25 km E of Rust?q, Afghanistan",4.4,70.1181,37.133,10.0,2017-06-25 14:24:25.710,2017,6,25,0.20930232558139528,0.3247886905645809,0.604320987654321,0.4250917564824376,0.36929699698057944
"197 km SSE of Port Blair, India",4.4,93.5741,10.0742,35.0,2017-06-24 14:26:44.820,2017,6,24,0.20930232558139528,0.09288867109513958,0.11728395061728394,0.42264766065606174,0.1891961184800035
"19 km SW of Tag?b, Afghanistan",4.5,69.4815,34.7453,24.87,2017-06-22 09:13:15.500,2017,6,22,0.23255813953488325,0.1328432426753171,0.037654320987654324,0.42287492512816643,0.18745097852217696
"20 km W of Ashk?sham, Afghanistan",4.9,71.3078,36.7161,188.86,2017-06-22 04:10:42.850,2017,6,22,0.3255813953488369,0.010200056968677861,0.9765432098765432,0.4270134837867069,0.42469132765140416
"38 km WSW of Ashk?sham, Afghanistan",4.4,71.127,36.5644,90.52,2017-06-21 15:00:19.700,2017,6,21,0.20930232558139528,0.030989204359834877,0.965432098765432,0.4244230016855576,0.3860245899876387
"26 km SSE of Jurm, Afghanistan",4.2,70.9044,36.6344,243.41,2017-06-21 10:57:28.880,2017,6,21,0.16279069767441845,0.005881901546612309,0.9604938271604938,0.42338829077703455,0.36207891997937813
"67 km S of Mawlaik, Myanmar",4.6,94.4765,23.0408,94.73,2017-06-20 08:50:40.090,2017,6,20,0.2558139534883721,0.029224085367778464,0.11296296296296296,0.40156362691382874,0.1853161898406899
"3 km WSW of Thoub?l, India",4.6,93.9674,24.6306,21.47,2017-06-18 22:35:46.460,2017,6,18,0.2558139534883721,0.15432824367660275,0.0839506172839506,0.40156362691382874,0.20933914299814288
"40 km ESE of Khorugh, Tajikistan",4.2,71.9855,37.3609,191.11,2017-06-18 15:48:22.470,2017,6,18,0.16279069767441845,0.009973459511542845,0.4265432098765432,0.40388710170612385,0.22668897678898656
"29 km E of Jurm, Afghanistan",4.2,71.166,36.8519,90.66,2017-06-18 06:15:29.010,2017,6,18,0.16279069767441845,0.03092790045566321,0.9950617283950617,0.40117854371470785,0.3736509329559339
"43 km SW of Khorugh, Tajikistan",4.0,71.2642,37.1698,108.58,2017-06-18 00:27:46.520,2017,6,18,0.11627906976744162,0.024374256874231982,0.9203703703703703,0.40117854371470785,0.3370606127869613
"40 km SSE of Jurm, Afghanistan",4.1,70.9826,36.5156,154.3,2017-06-17 03:00:52.700,2017,6,17,0.13953488372092981,0.014505568571057734,0.9481481481481481,0.40155322411531125,0.34973362209942355
"174 km NNE of Shi Yomi, India",4.2,95.1768,29.9367,24.75,2017-06-16 21:43:11.230,2017,6,16,0.16279069767441845,0.13350494634978732,0.07777777777777777,0.40310028101296125,0.1702624673698819
"27 km W of Ashk?sham, Afghanistan",4.1,71.2333,36.718,189.69,2017-06-16 13:16:34.680,2017,6,16,0.13953488372092981,0.010115845225087341,0.9864197530864197,0.40758326126726574,0.35910859807029205
"46 km SSW of Khorugh, Tajikistan",4.3,71.3438,37.1097,104.18,2017-06-15 20:33:21.700,2017,6,15,0.18604651162790664,0.025776567343150453,0.924074074074074,0.40358704848364196,0.36311699669661973
"22 km NNW of Shingli Bala, Pakistan",4.7,72.9161,34.8708,25.09,2017-06-14 09:06:06.430,2017,6,14,0.2790697674418601,0.1316459284694037,0.02777777777777778,0.40611500598556755,0.19844759606428153
"254 km NNW of Nagqu, China",4.8,91.076,33.616,35.0,2017-06-13 19:38:18.360,2017,6,13,0.3023255813953487,0.09288867109513958,0.014814814814814814,0.3957797021090493,0.19210678028221803
"10 km SSE of Jurm, Afghanistan",4.1,70.8937,36.7882,102.06,2017-06-12 23:23:29.600,2017,6,12,0.13953488372092981,0.02649497097411181,0.9938271604938271,0.39842012118010883,0.36368076034632646
"61 km SSW of Ashk?sham, Afghanistan",4.3,71.2837,36.1718,102.24,2017-06-12 15:27:23.240,2017,6,12,0.18604651162790664,0.0264328282433854,0.8432098765432098,0.39674954515156213,0.34203938703915043
"45 km SW of Ashk?sham, Afghanistan",4.6,71.223,36.3624,77.59,2017-06-12 13:54:25.970,2017,6,12,0.2558139534883721,0.037592658818138155,0.9111111111111111,0.39842012118010883,0.3864738443802589
"299 km WNW of Sabang, Indonesia",4.5,92.6617,6.4255,31.58,2017-06-12 00:09:05.310,2017,6,12,0.23255813953488325,0.10359963332035797,0.019753086419753086,0.39683376731355763,0.17175859386927053
"40 km ESE of K?lob, Tajikistan",4.4,70.2024,37.7726,18.69,2017-06-11 21:18:09.670,2017,6,11,0.20930232558139528,0.17740910277215827,0.03580246913580247,0.3920361930199368,0.18536413588346903
"54 km SSW of Jurm, Afghanistan",4.1,70.5005,36.455,136.44,2017-06-10 20:43:32.300,2017,6,10,0.13953488372092981,0.017579207263713113,0.9166666666666666,0.39472282214585064,0.341607101106798
"74 km SE of Phek, India",4.6,95.1091,25.2784,92.06,2017-06-09 11:48:06.920,2017,6,9,0.2558139534883721,0.030325006268064787,0.07037037037037036,0.39472282214585064,0.1739171512024166
"269 km NNW of Nagqu, China",4.0,91.116,33.772,62.21,2017-06-08 04:31:55.080,2017,6,8,0.11627906976744162,0.048965244531368995,0.012962962962962963,0.40255066690417324,0.11656232632781353
"254 km NNW of Nagqu, China",4.6,91.0601,33.615,10.0,2017-06-08 00:56:54.020,2017,6,8,0.2558139534883721,0.3247886905645809,0.014814814814814814,0.39989573692926506,0.23442012060516892
"6 km ENE of R?j?pur, India",4.3,73.576,16.6688,15.46,2017-06-03 18:14:50.550,2017,6,3,0.18604651162790664,0.21401768734000395,0.001234567901234568,0.3955263084734432,0.17825828915109343
"114 km E of W?ngjing, India",4.1,95.1741,24.7698,108.98,2017-06-03 02:42:58.150,2017,6,3,0.13953488372092981,0.02425233800045258,0.08888888888888888,0.3982523300077146,0.13686036552581798
"16 km NW of Kharkhauda, India",4.7,76.7797,28.9744,10.0,2017-06-01 22:55:54.880,2017,6,1,0.2790697674418601,0.3247886905645809,0.008641975308641974,0.3946381494742815,0.24022780749409894
"160 km SSE of Port Blair, India",4.4,93.2343,10.3004,82.18,2017-05-30 22:24:43.880,2017,5,30,0.20930232558139528,0.035013474122669926,0.0919753086419753,0.3940343300292524,0.1641081591490375
"71 km SE of Mawlaik, Myanmar",4.1,94.9352,23.2203,107.23,2017-05-29 15:36:53.250,2017,5,29,0.13953488372092981,0.024792386342647604,0.09999999999999999,0.39842012118010883,0.13979832406500364
"42 km NE of Jurm, Afghanistan",4.4,71.2065,37.1091,88.67,2017-05-29 15:18:33.460,2017,5,29,0.20930232558139528,0.03181726951415417,0.9759259259259259,0.397885040129701,0.38487436883296355
"15 km E of Kishtw?r, India",4.5,75.9276,33.2999,35.9,2017-05-29 13:53:29.160,2017,5,29,0.23255813953488325,0.09039998795936997,0.034567901234567905,0.39357820409893457,0.1716740517505338
"33 km SE of Khorugh, Tajikistan",4.4,71.8701,37.321,168.04,2017-05-28 23:50:03.540,2017,5,28,0.20930232558139528,0.012583000368126067,0.519753086419753,0.39310029625568615,0.26530488008881103
"19 km E of Khorugh, Tajikistan",4.4,71.766,37.5198,117.03,2017-05-27 22:36:01.120,2017,5,27,0.20930232558139528,0.02197437995971268,0.39753086419753086,0.39260052695494313,0.23702220403604068
"35 km S of Jurm, Afghanistan",4.0,70.8308,36.5417,193.09,2017-05-26 18:31:55.810,2017,5,26,0.11627906976744162,0.009778399601056703,0.9388888888888888,0.3962754619611679,0.3373058158352661
"22 km S of Maydanshakhr, Afghanistan",3.5,68.8899,34.1898,10.4,2017-05-26 16:11:59.880,2017,5,26,0.0,0.31307163694928275,0.017283950617283952,0.43423079629329403,0.14772351633563577
western Xizang,4.2,88.9596,33.5188,10.0,2017-05-24 16:08:10.570,2017,5,24,0.16279069767441845,0.3247886905645809,0.013580246913580247,0.4319835043378823,0.20636650420626906
"16 km N of Pul-e ‘Alam, Afghanistan",3.7,69.027,34.1411,9.95,2017-05-24 12:40:17.490,2017,5,24,0.04651162790697683,0.32631351261040736,0.020370370370370372,0.45338518196113015,0.17095781780680583
"28 km E of Wangdue Phodrang, Bhutan",4.4,90.1818,27.5189,28.39,2017-05-24 03:16:29.050,2017,5,24,0.20930232558139528,0.11583722559071369,0.006172839506172839,0.4468516986871335,0.17078608503078
"Hindu Kush region, Afghanistan",4.3,70.1304,35.6949,87.02,2017-05-23 14:37:27.580,2017,5,23,0.18604651162790664,0.03258518136971187,0.4067901234567901,0.433990227862129,0.24005863945571218
"256 km E of Port Blair, India",4.6,95.0885,11.5138,20.77,2017-05-21 17:38:11.660,2017,5,21,0.2558139534883721,0.1595846932312014,0.02962962962962963,0.42751210876163487,0.20096528075038322
"68 km S of Jurm, Afghanistan",4.0,70.8269,36.2491,106.39,2017-05-21 05:33:35.550,2017,5,21,0.11627906976744162,0.025057861414849975,0.8975308641975308,0.4308990900290294,0.3359797193260542
"38 km NNE of Chamba, India",4.2,76.2986,32.8696,35.36,2017-05-20 05:48:44.460,2017,5,20,0.16279069767441845,0.09187841358457964,0.033950617283950615,0.4308990900290294,0.15306886540753342
"40 km E of Bhadarw?h, India",4.5,76.1431,33.0204,42.99,2017-05-19 00:02:33.540,2017,5,19,0.23255813953488325,0.07435564748871158,0.03518518518518519,0.41702597111348494,0.17133445267270608
Eastern Xizang,4.5,96.8954,30.3205,28.76,2017-05-18 23:07:04.660,2017,5,18,0.23255813953488325,0.11428331805264287,0.004320987654320987,0.4180764286297724,0.17375788955841595
"36 km SSW of Ashk?sham, Afghanistan",4.2,71.3656,36.384,100.48,2017-05-18 21:34:40.840,2017,5,18,0.16279069767441845,0.027049906403200617,0.9074074074074073,0.4180764286297724,0.35330253693316427
"26 km E of Farkh?r, Afghanistan",4.5,70.1552,36.5826,213.29,2017-05-18 10:26:48.170,2017,5,18,0.23255813953488325,0.007994369133634426,0.8641975308641975,0.41910431928450753,0.36230897172934323
"147 km NE of Bamboo Flat, India",4.6,93.5971,12.7126,100.98,2017-05-17 17:45:54.770,2017,5,17,0.2558139534883721,0.026872434134743002,0.03827160493827161,0.3842876779583455,0.1634640451829357
"24 km NW of ?uk?mat? Azrah, Afghanistan",4.5,69.4223,34.2997,13.2,2017-05-17 16:19:30.230,2017,5,17,0.23255813953488325,0.2495355011480185,0.025925925925925925,0.3842876779583455,0.20790385729944705
"27 km NE of Pul-e ‘Alam, Afghanistan",4.3,69.2214,34.1767,17.15,2017-05-17 15:05:27.100,2017,5,17,0.18604651162790664,0.19323813406555232,0.020370370370370372,0.3841245884980622,0.1761370934534573
"9 km WNW of Gyalshing, India",4.2,88.1714,27.3266,10.0,2017-05-16 22:13:19.060,2017,5,16,0.16279069767441845,0.3247886905645809,0.017283950617283952,0.38481995518320145,0.20021789775899285
"11 km W of Ashk?sham, Afghanistan",4.2,71.4074,36.68,179.29,2017-05-16 18:13:32.860,2017,5,16,0.16279069767441845,0.011227038857810288,0.961111111111111,0.38407020995498814,0.357671813171525
"252 km E of Port Blair, India",4.6,95.052,11.4865,20.79,2017-05-16 14:04:40.080,2017,5,16,0.2558139534883721,0.15942982216125864,0.028395061728395062,0.36980734872017773,0.1919622070013703
"38 km S of Jurm, Afghanistan",4.2,70.8408,36.5205,189.88,2017-05-14 08:40:31.060,2017,5,14,0.16279069767441845,0.010096670850022716,0.932716049382716,0.3701686431569331,0.3482052207177711
"253 km SSE of Hotan, China",4.3,81.4457,35.1792,10.0,2017-05-14 05:28:14.560,2017,5,14,0.18604651162790664,0.3247886905645809,0.027160493827160494,0.3694343937635774,0.20851873423223927
"39 km ENE of Jurm, Afghanistan",4.2,71.2586,36.9678,105.14,2017-05-13 19:22:48.300,2017,5,13,0.16279069767441845,0.025460692568117643,0.9882716049382715,0.36543252454357006,0.3652246972441792
"17 km W of Ashk?sham, Afghanistan",4.7,71.3433,36.7053,177.09,2017-05-12 16:49:01.210,2017,5,12,0.2790697674418601,0.011478729732785268,0.9722222222222222,0.3693099917478545,0.39899615535558103
"137 km ESE of Murghob, Tajikistan",4.8,75.3494,37.6,10.0,2017-05-11 04:03:41.910,2017,5,11,0.3023255813953487,0.3247886905645809,0.01851851851851852,0.3815932621550363,0.24887974508240232
