place,magnitude,longitude,latitude,depth_km,time,year,month,day,energy_index,depth_score,frequency_index,mag_variability,composite_score,cluster
"194 km N of Bamboo Flat, India",4.6,92.7483,13.4596,40.08,2015-03-08 15:43:47.220,2015,3,8,0.2558139534883721,0.0802707810387107,0.0660493827160493,0.4560676317782846,0.1945250694263629,4
"13 km E of Shwebo, Myanmar",4.4,95.8284,22.5853,10.0,2015-03-08 05:45:15.900,2015,3,8,0.2093023255813952,0.3247886905645809,0.0234567901234567,0.4444238775736835,0.2269807657615503,1
"34 km NW of Taunsa, Pakistan",4.0,70.4473,30.9635,35.0,2015-03-05 23:57:33.580,2015,3,5,0.1162790697674416,0.0928886710951395,0.0179012345679012,0.4515109374932951,0.136121791458359,6
"18 km W of Ashk?sham, Afghanistan",4.6,71.3314,36.6879,196.08,2015-03-05 21:27:28.970,2015,3,5,0.2558139534883721,0.0094912677061577,0.9716049382716048,0.449610298819602,0.4022504800383111,2
"34 km ENE of Nahr?n, Afghanistan",4.1,69.4824,36.1937,135.8,2015-03-04 06:00:52.190,2015,3,4,0.1395348837209298,0.0177042437303102,0.3253086419753086,0.435767289382179,0.199955524136057,2
"37 km SSW of Jurm, Afghanistan",4.3,70.6818,36.547,205.08,2015-03-03 20:58:40.640,2015,3,3,0.1860465116279066,0.0086772758263142,0.9302469135802468,0.4096789239595773,0.3612991650153441,2
"northern Qinghai, China",4.0,95.7316,37.6103,32.94,2015-03-03 17:25:22.430,2015,3,3,0.1162790697674416,0.0990817818095503,0.0037037037037037,0.4149472802491181,0.1286361378342858,-1
"50 km ENE of Khorugh, Tajikistan",4.4,72.0616,37.703,124.45,2015-03-03 14:53:58.790,2015,3,3,0.2093023255813952,0.0201336215433,0.278395061728395,0.4083716737236882,0.2091437358299653,2
"79 km N of Thang, India",4.5,76.799,35.6466,10.0,2015-03-02 20:51:54.570,2015,3,2,0.2325581395348832,0.3247886905645809,0.0166666666666666,0.3994672192307016,0.2266792710296262,-1
"34 km WSW of Ashk?sham, Afghanistan",4.5,71.1955,36.5247,95.91,2015-03-02 16:01:23.600,2015,3,2,0.2325581395348832,0.0287568654838629,0.95679012345679,0.3990591778059992,0.3876409727432723,2
"20 km NNE of Baffa, Pakistan",4.2,73.3339,34.5959,26.86,2015-02-27 03:39:10.950,2015,2,27,0.1627906976744184,0.122701058379122,0.0296296296296296,0.3967811305572986,0.1545765857718291,15
"14 km NNE of Baffa, Pakistan",4.0,73.307,34.5484,27.37,2015-02-27 01:29:21.270,2015,2,27,0.1162790697674416,0.1203308545763806,0.0302469135802469,0.3975909639327322,0.1379807610476712,15
"22 km NE of Baffa, Pakistan",4.2,73.3801,34.5936,32.59,2015-02-27 01:04:38.690,2015,2,27,0.1627906976744184,0.1002095041003612,0.0302469135802469,0.3986716755277006,0.1493915999353535,15
"23 km E of Battagram, Pakistan",5.4,73.2777,34.671,29.74,2015-02-26 21:59:05.140,2015,2,26,0.4418604651162787,0.1103483134198004,0.0290123456790123,0.4480560144883115,0.2566997297386474,15
"Nicobar Islands, India region",4.4,90.326,9.6585,29.47,2015-02-26 18:52:32.790,2015,2,26,0.2093023255813952,0.1114071852852624,0.0,0.4465618054347702,0.1680918810900195,-1
"47 km SSE of Jurm, Afghanistan",4.7,70.985,36.4499,143.52,2015-02-26 13:58:12.060,2015,2,26,0.2790697674418601,0.0162698802728142,0.932716049382716,0.4505847982315109,0.4025086207532602,2
"28 km E of Jurm, Afghanistan",4.4,71.1551,36.8467,180.75,2015-02-24 19:28:48.940,2015,2,24,0.2093023255813952,0.0110633712405301,0.9938271604938272,0.4258281356819631,0.3883526672393721,2
"40 km SSW of Jurm, Afghanistan",4.5,70.6999,36.5143,202.4,2015-02-24 14:30:24.820,2015,2,24,0.2325581395348832,0.0089121330713383,0.928395061728395,0.4240685280699646,0.3793324267476371,2
"18 km ESE of Muzaffar?b?d, Pakistan",3.7,73.6631,34.3206,59.79,2015-02-24 08:04:27.930,2015,2,24,0.0465116279069768,0.0512786587186816,0.0333333333333333,0.4390810841777733,0.1032942304071116,15
"53 km E of Khorugh, Tajikistan",4.1,72.1509,37.5359,189.45,2015-02-23 07:45:13.350,2015,2,23,0.1395348837209298,0.0101401201730902,0.2932098765432099,0.4395089968455283,0.1906010580082297,2
"65 km SSE of Tuensang, India",4.4,95.1743,25.7707,94.12,2015-02-23 06:36:34.870,2015,2,23,0.2093023255813952,0.0294701594629415,0.0481481481481481,0.4364473754685645,0.1581274971765454,1
"119 km SW of Port Blair, India",4.5,92.0612,10.8233,29.72,2015-02-23 06:32:07.690,2015,2,23,0.2325581395348832,0.110426110067516,0.0364197530864197,0.4279515895089622,0.1822995530520374,4
"39 km N of Sarupathar, India",4.0,96.7339,26.5563,56.84,2015-02-19 09:18:19.650,2015,2,19,0.1162790697674416,0.0543605516778929,0.0376543209876543,0.4328432892030457,0.1286278859654482,1
"28 km SSE of Khorugh, Tajikistan",4.3,71.6933,37.2543,125.62,2015-02-18 13:49:29.700,2015,2,18,0.1860465116279066,0.0198630582669833,0.7185185185185184,0.4328432892030457,0.3146381666465996,2
"100 km SE of Phek, India",4.0,95.3089,25.1347,35.0,2015-02-16 05:31:15.360,2015,2,16,0.1162790697674416,0.0928886710951395,0.078395061728395,0.4353836744573595,0.1488261587930921,1
"218 km SSW of Port Blair, India",4.0,91.7393,9.9607,35.0,2015-02-15 20:51:40.490,2015,2,15,0.1162790697674416,0.0928886710951395,0.0253086419753086,0.4393473899328121,0.1361491111761384,4
"15 km SSE of Kargil, India",4.7,76.2031,34.4283,48.05,2015-02-15 14:14:20.990,2015,2,15,0.2790697674418601,0.0657414761554141,0.0055555555555555,0.4423889417645285,0.1818570177970727,-1
"30 km SSE of Ashk?sham, Afghanistan",4.9,71.6395,36.425,101.03,2015-02-14 18:16:46.220,2015,2,14,0.3255813953488369,0.0268547825755907,0.8425925925925926,0.4423889417645285,0.397673673428818,2
"41 km NE of Jurm, Afghanistan",4.0,71.1934,37.103,90.28,2015-02-14 09:18:17.390,2015,2,14,0.1162790697674416,0.031094734268243,0.9777777777777776,0.4312866938584271,0.3576088065088738,2
"117 km NE of Josh?math, India",4.2,80.3877,31.3449,32.72,2015-02-14 00:44:36.430,2015,2,14,0.1627906976744184,0.0997879029910987,0.0043209876543209,0.4271210795855352,0.1470721287852316,-1
"107 km NE of Josh?math, India",4.1,80.3855,31.215,29.91,2015-02-13 22:21:52.220,2015,2,13,0.1395348837209298,0.109691106669509,0.0043209876543209,0.4293451755194726,0.1417420092112038,-1
"61 km S of Chur?ch?ndpur, India",4.4,93.7186,23.7765,54.61,2015-02-12 15:33:50.100,2015,2,12,0.2093023255813952,0.0569072625716702,0.1055555555555555,0.4256318924641612,0.1777163023549189,1
"45 km SE of Chur?ch?ndpur, India",4.8,93.923,23.9982,65.84,2015-02-12 14:33:07.830,2015,2,12,0.3023255813953487,0.0458092201048264,0.1135802469135802,0.4371072903598472,0.2112274137969507,1
"174 km NNW of Bamboo Flat, India",5.1,92.3474,13.2332,20.15,2015-02-11 03:30:11.780,2015,2,11,0.3720930232558135,0.1645309749822946,0.0481481481481481,0.4547835001026395,0.2516198639375413,4
"61 km N of Khand?d, Afghanistan",4.1,72.2935,37.5083,204.85,2015-02-10 23:16:31.430,2015,2,10,0.1395348837209298,0.0086971915953619,0.2833333333333333,0.4570192224466493,0.1903977239014966,2
"29 km ESE of Khorugh, Tajikistan",4.0,71.861,37.3936,135.44,2015-02-10 12:34:20.040,2015,2,10,0.1162790697674416,0.0177750922295232,0.4592592592592592,0.4594714071360244,0.2288769733612038,2
"174 km S of Port Blair, India",4.7,92.9256,10.1025,43.86,2015-02-09 14:13:06.360,2015,2,9,0.2790697674418601,0.072736218221763,0.0475308641975308,0.4635986412907474,0.1972809854030866,4
"Nicobar Islands, India region",4.1,92.3705,8.8706,30.62,2015-02-09 00:33:26.480,2015,2,9,0.1395348837209298,0.10702269125711,0.0141975308641975,0.4658996607427491,0.1490272139440646,10
"36 km SSE of Jurm, Afghanistan",4.0,70.9988,36.5626,201.14,2015-02-08 14:44:34.970,2015,2,8,0.1162790697674416,0.0090247032350064,0.95679012345679,0.4683588647039272,0.3524052107971427,2
"83 km E of Khand?d, Afghanistan",4.5,73.2398,36.8267,49.29,2015-02-07 23:35:59.360,2015,2,7,0.2325581395348832,0.0638949434670612,0.0314814814814814,0.4689738776084278,0.175585536715609,2
"35 km NNW of Ishqoshim, Tajikistan",4.2,71.4223,37.0023,127.12,2015-02-07 17:25:48.660,2015,2,7,0.1627906976744184,0.0195234111111326,0.9320987654320988,0.4545997566099858,0.3630722518133521,2
western Xizang,4.3,83.4162,32.9159,10.0,2015-02-07 06:27:19.450,2015,2,7,0.1860465116279066,0.3247886905645809,0.0049382716049382,0.4539836740490794,0.215645570719509,44
"38 km E of Farkh?r, Afghanistan",4.2,70.2832,36.5472,211.09,2015-02-07 01:42:58.220,2015,2,7,0.1627906976744184,0.0081721792827744,0.9018518518518518,0.4545997566099858,0.3526727154612009,2
"24 km SSW of Farkh?r, Afghanistan",4.0,69.7578,36.3684,130.6,2015-02-06 17:53:30.180,2015,2,6,0.1162790697674416,0.0187652484586458,0.5407407407407406,0.4570283627396958,0.2491284261294055,2
western Xizang,5.1,83.4305,32.866,10.0,2015-02-04 10:44:16.740,2015,2,4,0.3720930232558135,0.3247886905645809,0.0055555555555555,0.4831797770312131,0.2852955862242508,44
"58 km ESE of Khand?d, Afghanistan",4.5,72.9535,36.8057,62.2,2015-02-02 23:51:41.970,2015,2,2,0.2325581395348832,0.0489744395601668,0.124074074074074,0.4835686680889981,0.197192777459119,2
"36 km S of Jurm, Afghanistan",4.5,70.9039,36.5447,197.28,2015-02-01 16:54:45.250,2015,2,1,0.2325581395348832,0.0093784659802494,0.9506172839506172,0.4821152076102557,0.3937115674614641,2
"34 km SW of Bok?kh?t, India",4.2,93.3551,26.4166,45.22,2015-02-01 16:00:48.230,2015,2,1,0.1627906976744184,0.0703268362281949,0.024074074074074,0.4821152076102557,0.152894252903152,18
"104 km NW of Bhamo, Myanmar",4.1,96.4688,24.8923,61.78,2015-02-01 13:33:06.580,2015,2,1,0.1395348837209298,0.0493632759149497,0.0296296296296296,0.4845265981623428,0.1412644254128217,1
"3 km N of Pokhara, Nepal",4.8,83.9732,28.2987,32.41,2015-01-31 13:59:45.250,2015,1,31,0.3023255813953487,0.1007986759495956,0.0432098765432098,0.4907033077089555,0.2154215877679167,0
"43 km E of Khorugh, Tajikistan",4.4,72.045,37.4425,185.92,2015-01-31 09:35:17.100,2015,1,31,0.2093023255813952,0.0105043654410396,0.3635802469135802,0.4881769720208345,0.2400035128452685,2
"294 km ENE of Port Blair, India",4.2,95.2811,12.5865,10.0,2015-01-30 06:37:34.860,2015,1,30,0.1627906976744184,0.3247886905645809,0.0320987654320987,0.4889977542269734,0.2195482713192623,4
"56 km WNW of Mogok, Myanmar",4.2,95.9982,23.1027,38.62,2015-01-27 12:41:34.870,2015,1,27,0.1627906976744184,0.0835658454764892,0.0222222222222222,0.4847420869869449,0.156135074158766,1
"70 km N of Bamboo Flat, India",4.4,92.7859,12.3316,29.61,2015-01-26 18:29:23.530,2015,1,26,0.2093023255813952,0.1108558088335821,0.05,0.4821152076102557,0.1857870473034222,4
"58 km SE of Farkh?r, Afghanistan",4.0,70.242,36.145,87.51,2015-01-24 17:19:18.560,2015,1,24,0.1162790697674416,0.0323541460716421,0.8172839506172839,0.4846645220473348,0.3258068768979363,2
"99 km SE of Phek, India",4.7,95.1923,25.0231,120.19,2015-01-24 16:11:42.660,2015,1,24,0.2790697674418601,0.0211628886891263,0.0790123456790123,0.4898768558588261,0.1961997555755096,1
"40 km WNW of Khand?d, Afghanistan",4.0,71.8778,37.0346,145.53,2015-01-23 19:04:38.660,2015,1,23,0.1162790697674416,0.0159212239726306,0.7524691358024691,0.4898768558588261,0.3062767927412034,2
"51 km E of Khorugh, Tajikistan",4.1,72.1315,37.4689,196.61,2015-01-23 04:25:28.280,2015,1,23,0.1395348837209298,0.0094412780257563,0.324074074074074,0.4924029536406085,0.2060764903733743,2
"88 km NNE of Bamboo Flat, India",4.2,92.8765,12.4886,33.17,2015-01-23 00:29:41.070,2015,1,23,0.1627906976744184,0.0983532861281157,0.0493827160493827,0.4922247665807347,0.1677444597175312,4
"Andaman Islands, India region",4.0,93.048,12.8591,35.0,2015-01-22 07:43:14.270,2015,1,22,0.1162790697674416,0.0928886710951395,0.0567901234567901,0.4958184673044314,0.1524901431522517,4
"17 km NE of Dipayal, Nepal",4.0,81.0522,29.3853,40.66,2015-01-22 03:42:38.040,2015,1,22,0.1162790697674416,0.0790258816451468,0.0388888888888888,0.4996455531185914,0.1451232000199022,8
"34 km S of Jurm, Afghanistan",4.3,70.8878,36.5587,193.7,2015-01-20 18:43:54.330,2015,1,20,0.1860465116279066,0.009719104790506,0.9524691358024692,0.4951355620780374,0.3799336735297167,2
"82 km ESE of Tuensang, India",4.2,95.5982,26.0195,78.99,2015-01-18 13:09:51.220,2015,1,18,0.1627906976744184,0.036774606626547,0.0351851851851851,0.4951355620780374,0.1492370264506851,1
"40 km SSW of Farkh?r, Afghanistan",4.4,69.6703,36.2383,133.72,2015-01-17 23:30:17.060,2015,1,17,0.2093023255813952,0.0181188168367501,0.4364197530864197,0.4436995311277563,0.2534453861034442,2
"32 km SSW of Lunglei, India",4.3,92.6144,22.6215,50.37,2015-01-15 01:33:04.600,2015,1,15,0.1860465116279066,0.0623593066476422,0.0234567901234567,0.4433322028392263,0.153070133688426,1
"57 km ENE of Khorugh, Tajikistan",4.0,72.1679,37.6614,133.92,2015-01-14 21:29:05.750,2015,1,14,0.1162790697674416,0.0180783985825133,0.2759259259259259,0.4402212602967009,0.1802319445902195,2
"65 km S of Jurm, Afghanistan",4.5,70.8293,36.2717,106.01,2015-01-11 20:55:33.800,2015,1,11,0.2325581395348832,0.0251793264702352,0.8999999999999999,0.4416707160585728,0.3789407878635538,2
"53 km E of Khorugh, Tajikistan",4.2,72.1612,37.5055,188.12,2015-01-11 20:05:58.470,2015,1,11,0.1627906976744184,0.0102757606059751,0.3018518518518518,0.4401073756070968,0.2010247536415677,2
"118 km SE of Port Blair, India",4.6,93.5415,10.9378,123.96,2015-01-10 13:06:35.640,2015,1,10,0.2558139534883721,0.02024843964443,0.0876543209876543,0.4270134837866961,0.1805625964469557,4
"30 km ESE of Farkh?r, Afghanistan",4.0,70.185,36.4986,218.34,2015-01-09 04:09:05.280,2015,1,9,0.1162790697674416,0.0075997050579733,0.8672839506172839,0.4295397222581342,0.323849546676139,2
"31 km SE of Jurm, Afghanistan",4.3,71.0791,36.6644,206.0,2015-01-08 16:29:26.380,2015,1,8,0.1860465116279066,0.0085980553227687,0.9820987654320988,0.429121337732972,0.37715868491843,2
"29 km S of Jurm, Afghanistan",4.0,70.8073,36.5963,223.23,2015-01-07 04:08:30.080,2015,1,7,0.1162790697674416,0.0072344861400377,0.9487654320987654,0.4315965262933997,0.3444371329223153,2
"57 km S of Jurm, Afghanistan",4.4,70.9338,36.3488,109.0,2015-01-06 20:21:49.240,2015,1,6,0.2093023255813952,0.0242462653321849,0.908641975308642,0.4277074892886001,0.3706339975069851,2
"160 km NE of Nagqu, China",4.6,93.0194,32.6654,28.18,2015-01-05 23:25:38.310,2015,1,5,0.2558139534883721,0.1167367032549716,0.0191358024691358,0.4318771199419641,0.1882845781432517,20
"9 km WNW of Dailekh, Nepal",4.2,81.6126,28.8652,34.47,2015-01-05 19:41:44.280,2015,1,5,0.1627906976744184,0.0944133140198724,0.0351851851851851,0.4277563204763852,0.1535398170587686,8
"8 km S of Chur?ch?ndpur, India",4.2,93.6863,24.257,61.69,2015-01-05 15:39:33.240,2015,1,5,0.1627906976744184,0.0494472758384586,0.0796296296296296,0.4235165349585854,0.1527734507968563,1
"29 km SE of Khorugh, Tajikistan",4.9,71.7699,37.2889,128.42,2015-01-03 12:46:34.300,2015,1,3,0.3255813953488369,0.01923541873625,0.6160493827160494,0.4328818911195745,0.3377069724031039,2
"41 km ENE of Shwebo, Myanmar",4.1,96.0449,22.7664,16.27,2015-01-02 23:23:20.420,2015,1,2,0.1395348837209298,0.2035507695578818,0.0216049382716049,0.4182762166697541,0.1678675687601602,1
"106 km ENE of Khorugh, Tajikistan",4.7,72.6023,37.9736,119.48,2014-12-31 19:04:51.730,2014,12,31,0.2790697674418601,0.0213415097098267,0.1858024691358024,0.4208549050367695,0.2125886490715737,2
"70 km SE of Saiha, India",4.5,93.3698,21.9688,57.44,2014-12-31 16:12:02.950,2014,12,31,0.2325581395348832,0.053708519961781,0.0302469135802469,0.4216581302184158,0.1656329267554784,1
"10 km ENE of H?jo, India",4.0,91.6204,26.2946,45.02,2014-12-29 17:26:57.600,2014,12,29,0.1162790697674416,0.0706722259444035,0.0271604938271604,0.4243737869447563,0.128811922403209,13
"39 km SW of Khorugh, Tajikistan",4.1,71.2955,37.2039,98.09,2014-12-29 13:03:22.660,2014,12,29,0.1395348837209298,0.0279229653683871,0.8858024691358024,0.4264653024802316,0.3412383633004076,2
"51 km E of Hakha, Myanmar",4.5,94.1131,22.6329,54.32,2014-12-28 17:22:52.590,2014,12,28,0.2325581395348832,0.0572535357823083,0.1061728395061728,0.4165047636200437,0.1847276572023359,1
"77 km NNE of Barkhan, Pakistan",4.1,69.8556,30.5395,30.35,2014-12-28 01:50:08.090,2014,12,28,0.1395348837209298,0.1080231986815662,0.024074074074074,0.3854598850874727,0.1396805102543564,6
"34 km WSW of Khorugh, Tajikistan",4.1,71.1821,37.3975,97.02,2014-12-27 17:04:03.180,2014,12,27,0.1395348837209298,0.0283276299678422,0.7543209876543209,0.3854598850874727,0.3023183464709871,2
"61 km S of Jurm, Afghanistan",4.1,70.8852,36.3085,124.72,2014-12-27 06:37:50.010,2014,12,27,0.1395348837209298,0.0200707368874459,0.9055555555555554,0.3828173715419698,0.3376663881443713,2
"67 km SE of Mawlaik, Myanmar",4.2,94.908,23.2423,122.04,2014-12-27 02:02:34.830,2014,12,27,0.1627906976744184,0.0207071513809582,0.1006172839506172,0.3739299886481708,0.1433973513161659,1
"34 km SSW of Khorugh, Tajikistan",4.1,71.3989,37.2075,98.49,2014-12-26 21:29:21.060,2014,12,26,0.1395348837209298,0.0277739240462851,0.8462962962962962,0.3739299886481708,0.3234442626851964,2
"202 km NNW of Sabang, Indonesia",4.6,94.3739,7.4602,41.59,2014-12-26 20:38:40.740,2014,12,26,0.2558139534883721,0.0771005213779855,0.2518518518518519,0.3745996745562759,0.2279629282118309,4
"200 km NNW of Sabang, Indonesia",4.2,94.5363,7.5236,60.16,2014-12-26 17:40:17.070,2014,12,26,0.1627906976744184,0.0509130992257069,0.25,0.3726878973632186,0.1881082035969559,4
"128 km NNW of Sabang, Indonesia",4.8,94.8245,6.9411,35.0,2014-12-26 13:00:09.400,2014,12,26,0.3023255813953487,0.0928886710951395,0.2438271604938271,0.3861636649049614,0.2479174611213579,4
"126 km NNW of Sabang, Indonesia",4.3,95.0049,6.9926,53.33,2014-12-26 10:46:25.570,2014,12,26,0.1860465116279066,0.0584634909547947,0.2228395061728395,0.3861636649049614,0.19336657808742,4
"82 km NE of Lobujya, Nepal",4.9,87.3541,28.5278,57.27,2014-12-26 07:08:09.590,2014,12,26,0.3255813953488369,0.0538918989863844,0.037037037037037,0.4040008567011036,0.1972858508831138,0
"42 km S of Jurm, Afghanistan",4.1,70.7759,36.482,162.55,2014-12-26 04:26:30.360,2014,12,26,0.1395348837209298,0.0133124381837119,0.9253086419753086,0.4012306035822568,0.3436770698794191,2
"18 km WNW of Ashk?sham, Afghanistan",4.4,71.3286,36.7217,163.44,2014-12-24 13:53:20.580,2014,12,24,0.2093023255813952,0.0131908789503559,0.9734567901234568,0.3678479556898622,0.3750949245754209,2
"98 km E of Barishal, Pakistan",4.1,75.7881,36.2347,74.09,2014-12-24 05:38:33.440,2014,12,24,0.1395348837209298,0.0397712443423548,0.0203703703703703,0.3678479556898615,0.1190498063339859,9
"13 km SE of Saiha, India",4.4,93.0824,22.4184,48.25,2014-12-22 23:24:48.140,2014,12,22,0.2093023255813952,0.065437359145762,0.0364197530864197,0.3660835229468251,0.1536326204535575,1
"68 km NNE of Muzaffar?b?d, Pakistan",4.2,73.843,34.91,41.11,2014-12-21 05:59:52.120,2014,12,21,0.1627906976744184,0.0780836363684322,0.0358024691358024,0.3660835229468251,0.1403607990041289,15
"68 km NNE of Mawlaik, Myanmar",5.1,94.6939,24.2001,99.66,2014-12-21 05:37:39.090,2014,12,21,0.3720930232558135,0.0273447776527255,0.1222222222222222,0.3984306057821748,0.2273888989755979,1
"52 km NNE of Barkhan, Pakistan",4.4,69.6709,30.3573,4.22,2014-12-21 01:32:00.540,2014,12,21,0.2093023255813952,0.6945492733324071,0.0253086419753086,0.3860771150826376,0.3111318600428129,6
"68 km WNW of Skardu, Pakistan",4.2,74.9357,35.5214,66.27,2014-12-19 23:30:38.340,2014,12,19,0.1627906976744184,0.0454579294885371,0.0265432098765432,0.3861636649049615,0.1329015787630607,15
"134 km NNW of Sabang, Indonesia",4.4,94.8284,7.0038,35.0,2014-12-19 15:48:04.100,2014,12,19,0.2093023255813952,0.0928886710951395,0.245679012345679,0.3860771150826376,0.2158093020760886,4
"134 km NNW of Sabang, Indonesia",5.3,94.7191,6.9475,35.0,2014-12-19 14:41:46.490,2014,12,19,0.4186046511627903,0.0928886710951395,0.2487654320987654,0.4345673683642844,0.2971102589600955,4
"130 km NNW of Sabang, Indonesia",4.3,94.7053,6.9036,35.0,2014-12-19 14:39:15.160,2014,12,19,0.1860465116279066,0.0928886710951395,0.2469135802469136,0.4343462218126785,0.2152187751771824,4
"207 km NW of Sabang, Indonesia",4.8,94.2726,7.4533,23.4,2014-12-19 02:36:15.090,2014,12,19,0.3023255813953487,0.1413975932005505,0.2512345679012345,0.4393949275477726,0.2698812328959842,4
"33 km SSW of Ashk?sham, Afghanistan",4.6,71.3538,36.4149,98.81,2014-12-18 22:44:35.590,2014,12,18,0.2558139534883721,0.0276555511008321,0.9246913580246912,0.4364473754685626,0.3930887173225955,2
"190 km NNW of Sabang, Indonesia",4.3,94.5521,7.4311,63.4,2014-12-18 20:31:46.290,2014,12,18,0.1860465116279066,0.0478914250813175,0.2555555555555555,0.4308700056855608,0.2056085250818197,4
"34 km WSW of Namche Bazar, Nepal",5.0,86.3702,27.7395,33.6,2014-12-18 15:32:12.950,2014,12,18,0.3488372093023251,0.0970172957192198,0.1685185185185185,0.447561610274401,0.2556112183564085,0
"37 km S of Jurm, Afghanistan",4.7,70.8023,36.5312,196.85,2014-12-18 12:14:30.640,2014,12,18,0.2790697674418601,0.0094187292882313,0.9320987654320988,0.451325861679036,0.4007526715365889,2
"202 km NNW of Sabang, Indonesia",4.2,94.4044,7.4751,23.06,2014-12-18 04:13:22.010,2014,12,18,0.1627906976744184,0.1435249945483672,0.2512345679012345,0.4461874713185743,0.222594755496233,4
"37 km S of Jurm, Afghanistan",4.3,70.8979,36.5305,160.56,2014-12-18 02:55:20.010,2014,12,18,0.1860465116279066,0.013589084343366,0.9432098765432098,0.4396515418487412,0.3702637505687224,2
"45 km SSE of Jurm, Afghanistan",4.0,70.9915,36.4776,151.16,2014-12-13 03:36:33.880,2014,12,13,0.1162790697674416,0.014993674019095,0.9407407407407408,0.4461874713185743,0.3465593988063496,2
"51 km ESE of W?ngjing, India",4.7,94.5261,24.405,79.9,2014-12-11 19:27:36.410,2014,12,11,0.2790697674418601,0.0362580557102411,0.1222222222222222,0.4493128883032993,0.2046914213332617,1
"208 km NNW of Sabang, Indonesia",4.3,94.419,7.5472,10.0,2014-12-10 23:38:08.580,2014,12,10,0.1860465116279066,0.3247886905645809,0.25,0.4496567514433513,0.2762619644274152,4
"53 km ESE of W?ngjing, India",4.2,94.5466,24.401,84.1,2014-12-10 14:44:46.300,2014,12,10,0.1627906976744184,0.0340171314874097,0.1216049382716049,0.4509091633520998,0.1635186361286151,1
"94 km E of Port Blair, India",4.5,93.5972,11.8283,126.47,2014-12-08 05:39:01.540,2014,12,8,0.2325581395348832,0.0196696101115143,0.0333333333333333,0.4444238775736829,0.1613096663344734,4
western Xizang-India border region,4.1,80.0267,30.6685,10.0,2014-12-06 04:27:42.580,2014,12,6,0.1395348837209298,0.3247886905645809,0.0166666666666666,0.4477948878237691,0.2013702817837027,8
"32 km SSE of Khorugh, Tajikistan",4.8,71.7387,37.2379,122.18,2014-12-05 16:12:51.610,2014,12,5,0.3023255813953487,0.0206732203171545,0.7055555555555555,0.4537996067069217,0.3554410884625878,2
"48 km ENE of Khorugh, Tajikistan",4.3,72.0666,37.6509,138.09,2014-12-05 13:20:25.110,2014,12,5,0.1860465116279066,0.0172621550039319,0.2808641975308642,0.452278192805524,0.2074895961242949,2
"7 km NW of Rang?p?ra, India",4.6,92.6206,26.886,53.1,2014-12-04 23:53:51.870,2014,12,4,0.2558139534883721,0.0587509307059597,0.028395061728395,0.4468143036748297,0.1783435273807433,18
"43 km NW of Khand?d, Afghanistan",4.2,71.9458,37.2096,95.57,2014-12-01 00:40:02.720,2014,12,1,0.1627906976744184,0.0288903171666298,0.5759259259259258,0.4482424403990541,0.2754171710190435,2
"141 km NE of Thang, India",4.0,78.0392,35.696,10.0,2014-11-30 02:51:12.240,2014,11,30,0.1162790697674416,0.3247886905645809,0.0216049382716049,0.4482424403990541,0.1945324476875091,7
"112 km ESE of Port Blair, India",4.6,93.6105,11.1086,128.58,2014-11-29 18:01:01.570,2014,11,29,0.2558139534883721,0.0192003728881775,0.0796296296296296,0.4500281998165073,0.1817466143228581,4
"33 km SE of Khorugh, Tajikistan",4.0,71.8116,37.268,161.33,2014-11-28 23:34:39.570,2014,11,28,0.1162790697674416,0.0134812358569655,0.611111111111111,0.455563583161059,0.2651802986347825,2
"90 km N of Bamboo Flat, India",5.3,92.7957,12.5135,43.76,2014-11-28 01:18:45.610,2014,11,28,0.4186046511627903,0.0729191573542322,0.0512345679012345,0.4891258770304826,0.2509189407754157,4
"15 km WSW of Bago, Myanmar",4.4,96.3481,17.2751,15.39,2014-11-28 01:09:41.670,2014,11,28,0.2093023255813952,0.2149708021500588,0.0129629629629629,0.487106172372108,0.20330518108756,16
"23 km NW of Mandalay, Myanmar",4.1,95.8985,22.1044,22.23,2014-11-27 11:17:29.720,2014,11,27,0.1395348837209298,0.1489799250510111,0.0203703703703703,0.4810309143502677,0.1633294203102109,1
western Xizang,4.5,83.5541,34.2075,10.0,2014-11-26 19:28:48.960,2014,11,26,0.2325581395348832,0.3247886905645809,0.0092592592592592,0.4772646291487413,0.2364970306654803,42
"116 km WNW of Chauk, Myanmar",4.2,93.7431,21.1981,60.4,2014-11-26 15:56:40.590,2014,11,26,0.1627906976744184,0.0506783353037637,0.0265432098765432,0.4753790842445507,0.1475889931178058,-1
"188 km NNW of Sabang, Indonesia",4.3,94.4622,7.364,23.56,2014-11-26 08:04:49.460,2014,11,26,0.1860465116279066,0.1404168444665312,0.2555555555555555,0.4753790842445505,0.2354162417119715,4
"219 km N of Sabang, Indonesia",4.4,95.2648,7.8725,83.43,2014-11-26 05:07:34.140,2014,11,26,0.2093023255813952,0.0343596660628262,0.095679012345679,0.4682250593517448,0.1759992424583763,4
"65 km NNE of Bharatpur, Nepal",4.4,84.7414,28.2061,21.05,2014-11-25 15:49:07.720,2014,11,25,0.2093023255813952,0.1574420642698983,0.1037037037037037,0.4639499240816206,0.2081347445591319,0
"59 km S of Chur?ch?ndpur, India",4.5,93.7677,23.8065,65.96,2014-11-23 10:45:27.990,2014,11,23,0.2325581395348832,0.0457107316503887,0.1086419753086419,0.4639499240816206,0.1895760141892098,1
